时间(s)	Roll(°)	Pitch(°)	Yaw(°)	Servo1	Servo2	Servo3	Servo4
84909	0.60	0.06	109.03	1184	1184	1184	1184
84909	0.60	0.06	109.03	1184	1184	1184	1184
84909	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84910	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84911	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84912	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84913	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84914	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84915	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84916	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84917	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84918	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84919	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84920	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84921	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84922	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84923	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84924	0.60	0.06	109.03	1184	1184	1184	1184
84925	0.60	0.06	109.03	1184	1184	1184	1184
84925	0.60	0.06	109.03	1184	1184	1184	1184
84925	0.60	0.06	109.03	1184	1184	1184	1184
84925	0.60	0.06	109.03	1184	1184	1184	1184
84925	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84926	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84927	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84928	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84929	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84930	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84931	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84932	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84933	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84934	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84935	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84936	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84937	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84938	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84939	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84940	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84941	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84942	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84943	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84944	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84945	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84946	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84947	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84948	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84949	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84950	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84951	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84952	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84953	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84954	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84955	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84956	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84957	0.60	0.06	109.03	1184	1184	1184	1184
84958	0.60	0.06	109.03	1184	1184	1184	1184
84958	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84959	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84960	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84961	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84962	0.60	0.06	109.03	1184	1184	1184	1184
84963	0.60	0.06	109.03	1184	1184	1184	1184
